Place,BAU 2010,BAU 2050,EVs,50MPG,LowCarbonElectricity,HeatingElectrificationNew,HeatingElectrificationExisting,EnergyEfficiencyNew,EnergyEfficiencyExisting,ZeroCarbonFuels,AirTravelEfficiency,CommercialEfficiency,WasteandWaterEfficiency,IndustrialEfficiency,AgriculturalEfficiency,VMT,AirTravel,EnergyConsumption,GoodsConsumption,FoodConsumption,WasteConsumption,WaterConsumption
RIO VISTA,29691.56971075128,2359077.951993647,0.09796705368342062,0.09796705368342062,0.12221033464944853,0.07213871094000324,0.07213871094000324,0.06662193913236358,0.07994632695883641,0.05878023221005224,0.008038490254752895,0.07271926785797378,0.007611973427330665,0.11373810879192936,0.09312832373323066,0.0430347295963015,0.010717987006337082,0.05329755130589098,0.05376530645318378,0.026769560457447605,0.001588405829384687,0.0041205742411134505
RIPON,99750.34949910521,199253.56037145603,0.10435230507333226,0.10435230507333226,0.12214924680878902,0.06414605793614614,0.06414605793614614,0.06261034067027038,0.07513240880432437,0.06261138304399927,0.008023162389475536,0.07029102244648533,0.00802936855780656,0.11183438824401237,0.09758466885601347,0.045839627331178856,0.010697549852634047,0.05008827253621617,0.0521790986897962,0.02804996027541451,0.00145352197499804,0.004568504443356769
RIVERBANK,68673.78685375946,71521.83370330084,0.11479841489269182,0.11479841489269182,0.11543945605548578,0.05811033650160391,0.05811033650160391,0.05791503226467354,0.06949803871760818,0.06887904893561503,0.007601851992473652,0.06521089307466266,0.008390080067725791,0.10720922440396441,0.10846371914199993,0.050428369102081594,0.010135802656631387,0.046332025811738786,0.049087109555373876,0.031177226608797737,0.0012885601959800042,0.005003999854814478
RIVERSIDE,6931075.113923127,7493972.25114895,0.11677945997445649,0.11677945997445649,0.10690299793221614,0.06465258674398155,0.06465258674398155,0.059052042855045395,0.07086245142605407,0.07006767598467334,0.008750992783340239,0.06768503644849189,0.007994214417975654,0.10534374464410134,0.10262663166729757,0.05129859777801271,0.011667990377785653,0.04724163428403627,0.04828534084566882,0.02949940513324023,0.001266822531433509,0.004728838282048509
ROCKLIN,656898.8912473662,688815.1493746244,0.1018834518398527,0.1018834518398527,0.12234700145259325,0.05062524451150785,0.05062524451150785,0.05589937261890254,0.06707924714268287,0.061130071103911665,0.011703956441333707,0.08644769187760515,0.007146079247964732,0.12099806859524742,0.08852222068433047,0.044755115474171214,0.015605275255112017,0.04471949809512177,0.057681500487831494,0.02544526656939128,0.0013199691264283997,0.004039590309545038
ROHNERT PARK,1045209.353749831,1126046.7602043976,0.12319684962000965,0.12319684962000965,0.10572255116309615,0.046631480877819875,0.046631480877819875,0.04974637822968375,0.0596956538756207,0.07391810977200586,0.009946203067269677,0.0772188740724401,0.007856399976956308,0.11503794092160824,0.09500833603496461,0.05411761312783592,0.013261604089693124,0.03979710258374691,0.05366974590033469,0.027309748845761095,0.0015925093397701762,0.0042997906429470545
ROSAMOND,231870.981520053,248357.16775455995,0.11531841895536288,0.11531841895536288,0.10624959116296717,0.06137369414507787,0.06137369414507787,0.057249244863280535,0.06869909383593686,0.0691910513732179,0.008950019734284886,0.07041614716835909,0.00810999198184803,0.10849060511335029,0.1018375124061558,0.0506567952247895,0.011933359645713293,0.04579939589062465,0.05031011412442443,0.029272534539242168,0.0013710253121489435,0.004711468674237329
ROSEMEAD,707250.1308639395,749330.9255003651,0.12296731953036744,0.12296731953036744,0.10144932908427018,0.03073044086451493,0.03073044086451493,0.0407275527033254,0.04887306324399032,0.0737803917182207,0.0075991978121083825,0.06586914832580315,0.009891024934898796,0.109897752578058,0.13115438966640602,0.05401678570708002,0.010132263749477954,0.03258204216266003,0.05097645885995061,0.037699787034338184,0.001485372329098289,0.0059328963720759464
ROSEVILLE,2462342.4739765986,2616975.828971635,0.10266643909172524,0.10266643909172524,0.12109656785073297,0.05227028585982885,0.05227028585982885,0.05640928489259811,0.06769114187111747,0.06159986345503499,0.011943197826709162,0.08610949016326042,0.007068015925794313,0.11958475305994687,0.0887152392407401,0.045099064214025986,0.015924263768945734,0.04512742791407809,0.056841818672797806,0.025500710841259044,0.0012360282348269358,0.004064983709518244
ROWLAND HEIGHTS,560245.3142055587,619664.3273396647,0.12103780298891953,0.12103780298891953,0.09979023353770067,0.05191906457459783,0.05191906457459783,0.050907090671724164,0.061088508806069086,0.07262268179335174,0.009278665412447817,0.07092006140252805,0.008176629053948559,0.10831119665436784,0.10720841479648713,0.05316919236328976,0.012371553883263942,0.040725672537379465,0.05017269234180011,0.030816646046207263,0.001296247310586418,0.004836224479875195
SACRAMENTO,10966454.054990515,12990791.375413999,0.09929872816583385,0.09929872816583385,0.11718613690947832,0.043361895196101896,0.043361895196101896,0.050977481825420945,0.06117297819050438,0.05957923689950051,0.009593670700976498,0.08021827950873395,0.008664598461482043,0.12080476272424379,0.10837876075598474,0.04361970433123885,0.012791560934633517,0.04078198546033707,0.05816172679309295,0.0311529112216844,0.0015449244389290628,0.004953524407184995
SAINT HELENA,124470.92791352619,192464.0894590327,0.10275621866519391,0.10275621866519391,0.10531918179434085,0.05029861007629244,0.05029861007629244,0.051479100486731544,0.06177492058407774,0.061653731199116324,0.013607566609810884,0.09673034740688569,0.006868924308118474,0.12678276476178396,0.07877954013499822,0.045138502367182864,0.0181434221464144,0.041183280389385124,0.06203013045441508,0.02264484434206826,0.0015841644278927758,0.003567528803195996
SALINAS,3239630.786677776,3537432.3703712053,0.12169386431567131,0.12169386431567131,0.11281424318693589,0.04236326513280764,0.04236326513280764,0.04938519336313818,0.059262232035765416,0.07301631858940283,0.009024371284170885,0.07058674887175465,0.008687428623220361,0.11068083939046192,0.10926604293501596,0.05345738539078082,0.012032495045561142,0.03950815469051061,0.050781477625103544,0.03140778990675985,0.0014481971074948863,0.005067374359920773
SAN ANSELMO,247032.47811957693,253482.37081797264,0.0954743684826811,0.0954743684826811,0.1019150541290923,0.07164247868357332,0.07164247868357332,0.06130000287405979,0.07356000344887181,0.057284621089608634,0.014966706972424526,0.09784156434288949,0.005919642086543719,0.12125681605916427,0.07056134553960935,0.041939748890550965,0.019955609296566035,0.049040002299247765,0.059366087367971665,0.020282524314740757,0.001228968192015234,0.0032107633728925
SAN BERNARDINO,2513923.1515233163,2549451.6756008356,0.10977028608885442,0.10977028608885442,0.10793311509170211,0.05622342042920214,0.05622342042920214,0.055094988987526516,0.06611398678503233,0.06586217165331287,0.006571863345653073,0.06119688009358226,0.009804922417492534,0.10553925296694056,0.12466531654479773,0.04821962488335929,0.008762484460871023,0.044075991190020924,0.04894576630631431,0.03583409884777544,0.0015241376018209074,0.005829554211298271
SAN BRUNO,636743.3175265093,683796.5590732774,0.10900031151454492,0.10900031151454492,0.09568672702513048,0.04743388378000701,0.04743388378000701,0.047638623646286016,0.05716634837554313,0.06540018690872684,0.012126619203794098,0.08748748087647462,0.007687547306826525,0.11973678328806892,0.09512687592234337,0.04788139232092525,0.016168825605058723,0.03811089891702912,0.05800650418656095,0.027343828762362188,0.001463206887845847,0.0043024535922741025
SAN CARLOS,530058.6138654212,577080.3240070491,0.09289342592531691,0.09289342592531691,0.09635926375642945,0.06439575758704208,0.06439575758704208,0.05628769473262829,0.067545233679154,0.05573605555519012,0.015601983485124649,0.10217237203167939,0.006218005010947825,0.12496303378518347,0.07382326991353017,0.04080599870736512,0.020802644646832902,0.04503015578610259,0.062084036744286086,0.02122012011184382,0.00129155645833412,0.0033719472998765543
SAN CLEMENTE,1209265.2126260411,2092580.4327202686,0.10194403683553876,0.10194403683553876,0.1117081639406925,0.0741114726600457,0.0741114726600457,0.06498277731519575,0.0779793327782351,0.06116642210132306,0.013236645817640169,0.08809247058183767,0.00596410396190683,0.11496426045370955,0.07323755402512377,0.044781729104048984,0.017648861090186818,0.051986221852156955,0.05461521579423201,0.021051794795616696,0.001143644416172429,0.0033294335552579435
SAN DIEGO,19466227.27747422,21105108.956927367,0.11259245996955891,0.11259245996955891,0.10270799572777001,0.038402225603991647,0.038402225603991647,0.044878111733939186,0.05385373408072547,0.06755547598173461,0.0115310374835772,0.08650517453712603,0.007981344434884963,0.12194526118572724,0.0978449525472107,0.049459342576843035,0.015374716644770858,0.03590248938714968,0.058684926787054614,0.0281251065305802,0.001550837590597709,0.0044351707355668735
SAN DIMAS,289174.9635032875,350104.89126365323,0.11291570138148788,0.11291570138148788,0.10475822534150969,0.05164067980116971,0.05164067980116971,0.052009896235962305,0.062411875483154744,0.0677494208288929,0.011795355021396836,0.08461755132760018,0.007235299316207033,0.11743472093573948,0.09002553983924555,0.04960133527983579,0.01572714002852893,0.041607916988769866,0.05581235238008586,0.025877489924155284,0.001363226313153998,0.004063248174001499
SAN FERNANDO,490634.22027044377,518580.8471727513,0.1185400908691443,0.1185400908691443,0.11065694470394716,0.043246585630216106,0.043246585630216106,0.0492875289910949,0.05914503478931388,0.07112405452148662,0.007689397484448968,0.06427676448876996,0.009449981210302716,0.10702913252736423,0.12358748662074137,0.05207200344474472,0.01025252997926518,0.03943002319287592,0.04900635650982088,0.035524415247790375,0.0013658973694194998,0.005721588538306399
SAN FRANCISCO,14136195.949203333,19456385.08789135,0.07666808952311321,0.07666808952311321,0.09343006225615857,0.0435785373268609,0.0435785373268609,0.04514678422747043,0.054176141072964645,0.04600085371386864,0.01522277168444719,0.10737781024233073,0.00793774310004658,0.1341645063974043,0.09539441840034724,0.03367857230813731,0.020297028912597104,0.036117427381975764,0.06896527984291578,0.027420903397785135,0.0017140698004588506,0.004239237524574113
SAN GABRIEL,1178214.9546259253,1238954.8313592765,0.1141935527098753,0.1141935527098753,0.09494211634142191,0.05352080176850982,0.05352080176850982,0.05049592996961072,0.06059511596353273,0.06851613162592518,0.009824114777337356,0.07567833745064301,0.008254315234181075,0.11208025797965437,0.10590205870610025,0.05016266671028913,0.013098819703116216,0.04039674397568849,0.053188913655949355,0.03044114651129637,0.00141674949173054,0.004773986933904961
SAN JACINTO,420552.4685089357,475775.58529986325,0.11464038779172159,0.11464038779172159,0.12238609565318403,0.0551514027770329,0.0551514027770329,0.05817222530181232,0.0698066703621747,0.06878423267503286,0.007266790878618479,0.06341443401307134,0.008694691198479876,0.1065437475902179,0.10985580536020034,0.05035895134066637,0.00968905450482438,0.04653778024144983,0.0482962815195882,0.03157739275630311,0.0014614254217022449,0.005059592977157301
SAN JOSE,15732282.870460661,17568278.756180365,0.11840465549286805,0.11840465549286805,0.09728123643770548,0.04366279671692641,0.04366279671692641,0.04615170746789088,0.05538204896146792,0.07104279329572116,0.012101656462554455,0.08507634436370459,0.007581962590098579,0.1175482837326004,0.0955563310981975,0.052012509721327316,0.01613554195007283,0.03692136597431084,0.055931617315093884,0.027467172052855315,0.0013196731353836144,0.004366798807191485
SAN JUAN CAPISTRANO,742730.8662905234,1114948.284945392,0.10016810864200643,0.10016810864200643,0.11122883906585623,0.05470010296552408,0.05470010296552408,0.05515726124922582,0.0661887134990714,0.060100865185203856,0.011849726220823698,0.08692361855300679,0.007510033377496228,0.12010044698027089,0.09090424224178428,0.04400160367700434,0.015799634961098152,0.0441258089993809,0.05792665025046673,0.02612996642700416,0.001484126713824474,0.004148398319297697
SAN LEANDRO,1833186.6953230668,2082709.6105714303,0.10958416259372317,0.10958416259372317,0.10111061917502684,0.05200185657433143,0.05200185657433143,0.05127858308092259,0.06153429969710689,0.06575049755623408,0.009931955983816354,0.0778678550187285,0.008377106773688303,0.11499479622316777,0.10398992085722791,0.0481378650061014,0.013242607978421361,0.041022866464738406,0.05489070811203278,0.029891417089220274,0.0015541614040111007,0.00472866867625521
SAN LORENZO,260892.29723669568,298408.0715788724,0.11655687861837993,0.11655687861837993,0.09903170651115023,0.06669796230992664,0.06669796230992664,0.05810690778275107,0.06972828933930109,0.06993412717102787,0.009668933598902418,0.0722455682903207,0.00763673003439258,0.10732311502998115,0.09767377620123563,0.05120082278007454,0.012891911465203076,0.0464855262262005,0.049919811961895544,0.02807589341424921,0.0012960670403444619,0.004431480485450057
SAN LUIS OBISPO,998383.2286305913,1175941.458488061,0.11664088277074502,0.11664088277074502,0.10683474070137833,0.05898589901113083,0.05898589901113083,0.056201634680910106,0.06744196161709215,0.06998452966244706,0.009484648051596434,0.07570685503175067,0.007457916882330218,0.11326873277172123,0.09114773676143384,0.0512377239202646,0.012646197402128467,0.04496130774472795,0.05302106312942945,0.02620020245619281,0.0015419499272296688,0.004051487734518466
SAN MARCOS,1247439.0895894712,1362324.8356324513,0.11318623281740703,0.11318623281740703,0.13950163899209056,0.03803771360828345,0.03803771360828345,0.05389426655216445,0.06467311986259716,0.0679117396904444,0.009231970137585033,0.07379095912505884,0.00818430202965481,0.11551440964790083,0.1017079305374976,0.049720173672482826,0.012309293516779896,0.043115413241731515,0.05267051063705608,0.029235415875303872,0.0014896012003638992,0.004648625321877264
SAN MARINO,350304.19009458856,400344.19698351284,0.08817060742869987,0.08817060742869987,0.10153111930308811,0.1063629012828684,0.1063629012828684,0.07856423046720606,0.09427707656064754,0.05290236445721963,0.014304804939909377,0.08923863279910516,0.004997223072482293,0.10890225725821834,0.06246025146762768,0.038731370459473835,0.01907307325321239,0.06285138437376492,0.05250692714458405,0.0179538730709069,0.000892471724299182,0.0028554455800623435
SAN MATEO,2602116.2820088924,2868819.3152082027,0.10118210840060882,0.10118210840060882,0.09632727300762334,0.040217877801924096,0.040217877801924096,0.04419075715286769,0.05302890858344145,0.060709265040365,0.015041519159397665,0.10209385362882017,0.007110063950972134,0.12912148991567418,0.08583653918647283,0.04444703103019543,0.020055358879196072,0.03535260572229415,0.0640285810171295,0.02467336475683335,0.001452504265206045,0.0038800436980228614
SAN PABLO,498160.85891525744,542168.7958815423,0.11161775981436517,0.11161775981436517,0.09881349578169019,0.04853651476679133,0.04853651476679133,0.04897163132881788,0.058765957594581586,0.06697065588861906,0.008940452191374404,0.07359258697956284,0.008981598854007511,0.11319533052056274,0.11235254027791841,0.0490311786580655,0.011920602921832613,0.03917730506305439,0.053851768631689945,0.0322951377611006,0.0015940620351846402,0.005142137105320632
SAN PEDRO,1245970.2724897692,1432364.2547799004,0.10176994710659648,0.10176994710659648,0.1027986727229665,0.050170786681499324,0.050170786681499324,0.050785061521491204,0.06094207382579009,0.061061968263958155,0.010492118670922701,0.08344834495104447,0.008416629701938239,0.120421820021399,0.10159932297985852,0.04470525539039916,0.013989491561229861,0.04062804921719321,0.05857801302395316,0.0292042313940164,0.0016839034594201552,0.0046285688170336625
SAN RAFAEL,1596059.4181498108,1652916.2876265738,0.0946705661713304,0.0946705661713304,0.1072534179048088,0.05645380498400021,0.05645380498400021,0.05504025696820225,0.06604830836184294,0.05680233970279813,0.013561884634966215,0.09489465808966469,0.007025872038376235,0.12388880558160587,0.08388595405263133,0.04158665656188243,0.018082512846621435,0.044032205574562,0.06075216540922579,0.024112680294368194,0.0014789957083343186,0.003790408320448524
SAN RAMON,1148503.7350671254,1457258.6231435803,0.09847111459052849,0.09847111459052849,0.10816202516423756,0.05218664366925008,0.05218664366925008,0.053133828125684346,0.0637605937508211,0.059082668754317225,0.015727555846444474,0.10097260096417737,0.006283376586843303,0.12485840812297988,0.07652043325955593,0.04325615224832413,0.020970074461926447,0.0425070625005477,0.06091359708800359,0.021995304638982027,0.001172709415650952,0.0035398230244814144
SAN YSIDRO,322643.82728880714,332080.80253301916,0.11632609564661534,0.11632609564661534,0.10365904790259961,0.028076261482280596,0.028076261482280596,0.039952892716790145,0.04794347126014831,0.06979565738796911,0.006448102944692113,0.06149957645731707,0.011058774582482278,0.10887720752675445,0.14457280067098965,0.05109944499630037,0.008597470592922707,0.031962314173432205,0.05076073061537267,0.041556410781654396,0.0015586661231782317,0.006735414813683671
SANGER,371613.32373197767,400517.6910990746,0.11805391771496687,0.11805391771496687,0.12104977862796973,0.05159820932014969,0.05159820932014969,0.056061549317067416,0.06727385918048079,0.07083235062898008,0.006887813243844354,0.06038886778082342,0.008932894099664246,0.1045888132935402,0.11742101510658332,0.05185843848141947,0.009183750991792583,0.04484923945365382,0.04698189926985852,0.033751796425583236,0.0012163884736127173,0.005483282101135467
SANTA ANA,5787422.64590734,6352869.215439326,0.11718293340318886,0.11718293340318886,0.1031216203111397,0.04206470067940138,0.04206470067940138,0.04681275541748586,0.056175306500982125,0.07030976004191358,0.009217139036330924,0.07058237928770505,0.009048201441480441,0.10943075218785114,0.11922955925228063,0.05147583460664007,0.012289518715107972,0.037450204333988824,0.050929146163675054,0.03427178461061198,0.0012783337854819221,0.005507817295629103
SANTA BARBARA,2819112.8434245563,3796225.110760661,0.1118103603063273,0.1118103603063273,0.10413282348773167,0.05824736337219205,0.05824736337219205,0.05515688755802883,0.06618826506963471,0.06708621618379595,0.011286718181213629,0.08299143015779187,0.007160768980266297,0.11643427000784934,0.08712542527154854,0.04911578373477332,0.015048957574951394,0.04412551004642351,0.055347743644262426,0.025043835101509426,0.0014257714969575508,0.003944805238242033
SANTA CLARA,2098838.5927323834,2576104.7309203097,0.10841701652910951,0.10841701652910951,0.09313659599705981,0.03297192564741436,0.03297192564741436,0.039770111822971965,0.04772413418756638,0.06505020991746546,0.0143986506979068,0.099683813917677,0.007491557511095648,0.12896634898583414,0.09069552848055507,0.047625163915259505,0.019198200930542253,0.03181608945837744,0.06364575611203271,0.02607002224717736,0.0015016584250973075,0.004117009708223707
SANTA CLARITA,1554501.83316085,3333174.2162131174,0.11326347434724182,0.11326347434724182,0.11375368253343665,0.07423743069856603,0.07423743069856603,0.06555713598264201,0.07866856317917037,0.06795808460834507,0.010927636264260188,0.07685161928243,0.006330742478906859,0.10869060924906726,0.07881204087376226,0.04975410414425896,0.01457018168568025,0.052445708786113765,0.05002465545027923,0.022654175387285203,0.0011741334111261548,0.0035739234480537396
SANTA CRUZ,1636318.7694850762,1739264.840047782,0.11564362964210162,0.11564362964210162,0.10067794453306778,0.053952866362768304,0.053952866362768304,0.05214591931465107,0.06257510317758119,0.06938617778526157,0.010754344121455595,0.0814015329719463,0.007524553163127834,0.11636741412058427,0.09026933139410287,0.0507996529860415,0.014339125495273719,0.04171673545172083,0.055268158412779544,0.025947640812446493,0.001601804317839406,0.004041610554507247
SANTA FE SPRINGS,129455.63132261662,142993.94115691716,0.11044970641161445,0.11044970641161445,0.10486255529921884,0.04918258649835405,0.04918258649835405,0.05080693207398168,0.06096831848877793,0.06626982384696889,0.009369054362635132,0.07382529308436003,0.008724674019278345,0.11228994172467699,0.11204032561607002,0.048518078993929015,0.012492072483513694,0.040645545659185434,0.05300780213489875,0.032205443366014386,0.0014377438157054945,0.005105761698753208
SANTA MARIA,2033711.3098795733,2106806.41854853,0.11461285579148317,0.11461285579148317,0.10582779577520596,0.06333260141320551,0.06333260141320551,0.05812324965040461,0.06974789958048533,0.06876771347488975,0.008389597819370542,0.06750577471861074,0.008343408232783789,0.10646734220895626,0.1057391502626136,0.05034685715041609,0.011186130425827057,0.04649859972032411,0.04919630778439965,0.03039403234448479,0.0013643566458153567,0.0048931995287725405
SANTA MONICA,1861148.1105165393,2241130.5691339867,0.09302547659056248,0.09302547659056248,0.09664133317901813,0.03805842200798282,0.03805842200798282,0.04318954429874655,0.05182745315849513,0.055815285954337934,0.014829537267550097,0.10711328445461499,0.007308679165746068,0.13627000514121834,0.08290471999964044,0.04086400560313497,0.019772716356733167,0.034551635438997086,0.06888967672697877,0.023830759333788643,0.0017931769687012933,0.0036883324056086186
SANTA PAULA,338831.62132423284,403942.9437750117,0.12593252905730068,0.12593252905730068,0.10458275904619507,0.04566157973055207,0.04566157973055207,0.04897647962682461,0.05877177555218971,0.07555951743438027,0.007734779721977225,0.06430299747641088,0.00903875955736333,0.10647105882440888,0.11709991162118238,0.05531933575212156,0.010313039629302967,0.03918118370145973,0.04850686814587846,0.0336596110666324,0.0013608517389279706,0.00541821792909436
SANTA ROSA,3677359.462606829,4110716.8289486547,0.11395212592225501,0.11395212592225501,0.1065303494526626,0.0571848866086998,0.0571848866086998,0.055225030667515274,0.0662700368010185,0.0683712755533531,0.010241002080934147,0.07894004532743482,0.007652423506031236,0.11514831057488628,0.0909303037589343,0.050056613336916245,0.013654669441244938,0.044180024534012485,0.054327147186185365,0.02613750501827694,0.0016106608660665378,0.0041286567634563065
SANTEE,827472.9581517895,911901.3161870725,0.11785923220862171,0.11785923220862171,0.10663864058569528,0.047579529316076674,0.047579529316076674,0.05044942480446213,0.0605393097653546,0.07071553932517305,0.011800008903838366,0.08460483850252654,0.007190635288874092,0.11809520790712014,0.08845849116417459,0.051772917504653515,0.015733345205118154,0.04035953984356977,0.05574561708492942,0.025426960309790303,0.0013617979821048953,0.0040311784845508125
SARATOGA,677119.876374966,837602.8729053871,0.09939219216856665,0.09939219216856665,0.09592220607923518,0.08682420725748452,0.08682420725748452,0.06739265514855086,0.08087118617826117,0.05963531530113986,0.015806450617373846,0.09681976758443422,0.004854724879046257,0.11523802243343118,0.0597878703648016,0.043660760971540036,0.021075267489831795,0.05391412411884067,0.055789581347591266,0.017185715857259698,0.0009098776071961856,0.0027311660520885628
SAUSALITO,124562.9416281523,132336.71770442993,0.08439544286691836,0.08439544286691836,0.1006964856532282,0.04396980188735844,0.04396980188735844,0.04715902235698621,0.05659082682838357,0.05063726572015104,0.01577758247573824,0.1097804351447017,0.00712195656317971,0.13599574699884576,0.08146127859641383,0.03707302533231682,0.02103677663431769,0.03772721788558897,0.06905032561945357,0.02341581013891081,0.0017016894941888072,0.0036397779281958087
SCOTTS VALLEY,182864.567565458,205405.69659515115,0.11938612766369272,0.11938612766369272,0.09868940149649408,0.05742250958062223,0.05742250958062223,0.053383605164434744,0.0640603261973216,0.07163167659821557,0.013564976492130731,0.09030271782389243,0.006107423371096932,0.11782127282072297,0.07360468122691466,0.052443648434698065,0.018086635322840938,0.04270688413154755,0.055864847534544126,0.021157385963651576,0.0012618776784356633,0.0033186898498872575
SEAL BEACH,492364.7682178803,605490.2682183719,0.09886463139385837,0.09886463139385837,0.1174098311463957,0.04231374354317596,0.04231374354317596,0.05050932955818699,0.06061119546982441,0.05931877883631509,0.012608537573872258,0.09486800382656435,0.007341525667749815,0.1289677575221162,0.08432176099893607,0.04342901535470711,0.01681138343182975,0.04040746364654946,0.06293812079672245,0.024238049556957186,0.0017394316661573095,0.0037667125846547744
SEASIDE,373700.4838445415,375712.1056262695,0.11775581594733642,0.11775581594733642,0.0998877804608671,0.04587693603743637,0.04587693603743637,0.04791041313393518,0.05749249576072213,0.070653489568402,0.008881115530749994,0.07267020428160109,0.008911042193722407,0.1126332159342146,0.1102789929737189,0.05172748906036606,0.011841487374332993,0.03832833050714812,0.053016296966775456,0.03169909879814459,0.001632134861130008,0.005051146784161742
SEBASTOPOL,304287.5057528304,323568.40094807977,0.11340989676246038,0.11340989676246038,0.10563238377983142,0.0627633093489891,0.0627633093489891,0.05778975061945235,0.06934770074334318,0.06804593805747627,0.010679137813364603,0.08120876997944004,0.00709893464682354,0.11582064259356839,0.08252729901804934,0.04981842422747951,0.014238850417819804,0.04623180049556186,0.05479913585380258,0.023722204284362558,0.0016233939635186267,0.0037008070215990285
SELMA,155722.0124032164,164969.94307667905,0.10433790272157917,0.10433790272157917,0.11110753322621059,0.06501511023986661,0.06501511023986661,0.06028443842648612,0.07234132611178323,0.06260274163294743,0.005847308016246666,0.057413282006429256,0.009703556186374307,0.10246108354643457,0.12757424405377715,0.04583330070105196,0.007796410688328925,0.048227550741188674,0.04732300155666658,0.03667029346896333,0.0013321643625884283,0.00594550277719208
SHAFTER,250754.00388762512,428267.01300305664,0.12912143000608056,0.12912143000608056,0.11000271363704095,0.055941847930516486,0.055941847930516486,0.055471602374518425,0.0665659228494222,0.07747285800364845,0.00616081847300054,0.05642440349004907,0.008822283417228904,0.10094981787970947,0.11423894733459694,0.05672014842209938,0.00821442463066735,0.04437728189961465,0.04470409690843358,0.03283735001812671,0.001377037960204719,0.005239674602717015
SHASTA LAKE,98774.05372325284,100844.4313215651,0.10891115145636032,0.10891115145636032,0.1173724270954597,0.06025387365741808,0.06025387365741808,0.05947004360257391,0.07136405232308873,0.06534669087381617,0.006416206794669477,0.06533889486789257,0.00812751428897529,0.11138578831057999,0.10813431499172377,0.04784222630693913,0.008554942392892784,0.04757603488205919,0.0519487909952534,0.031082582709071382,0.0011250562657588725,0.0049705794509723455
SHERMAN OAKS,1262025.022595557,1472629.932212029,0.10321193799815331,0.10321193799815331,0.10509748928108065,0.03428665869069314,0.03428665869069314,0.04341770166561654,0.05210124199874022,0.06192716279889188,0.014051314095950618,0.10114391307064774,0.007212160131055079,0.13226231703592162,0.08344244740907891,0.04533868964982868,0.018735085461267897,0.034734161332493296,0.06528659273430137,0.023985271338478054,0.0016719613300727465,0.0037371587682181184
SHINGLE SPRINGS,489890.10765825456,509485.20998375746,0.09649766818450745,0.09649766818450745,0.1254611097316234,0.07718376579240926,0.07718376579240926,0.06995716032911059,0.0839485923949328,0.057898600910704645,0.011585255736276112,0.08142780024082785,0.00594152148357685,0.11265703724797504,0.08068198237200463,0.0423892615002327,0.01544700764836815,0.055965728263288606,0.05286455113079436,0.023191593892911144,0.0007585934552829521,0.0036975476573996024
SIERRA MADRE,246988.24175897564,274266.3396177413,0.10158946430716953,0.10158946430716953,0.09907255846267493,0.07006501739643922,0.07006501739643922,0.059800648313888316,0.07176077797666591,0.060953678584301674,0.013487632822283935,0.09210700267978988,0.0062623631526361745,0.11898657270049884,0.07510127536824451,0.044625973344261216,0.017983510429711913,0.04784051865111061,0.05780639870556181,0.021587569565574505,0.0013076479789516648,0.0033891243855251885
SIGNAL HILL,366620.207013328,386655.23344819824,0.1095988055721071,0.1095988055721071,0.09908532863647868,0.0437213334449138,0.0437213334449138,0.046631998881576764,0.05595839865789187,0.06575928334326453,0.012069785442572645,0.08876834518147692,0.0077591464380833974,0.12231402584795825,0.09458406044866408,0.04814429733811021,0.016093047256763526,0.03730559910526132,0.059310963418524376,0.0271877590138484,0.0015239461987204272,0.004295413629841982
SILVERADO,272918.7502629733,969565.5134844674,0.10458769746101604,0.10458769746101604,0.10472427021025987,0.08411873746958709,0.08411873746958709,0.06824043628735865,0.08188852354483034,0.06275261847660973,0.012402605565449032,0.08489002337070173,0.005880052002477321,0.11257303658927054,0.0706001521554539,0.04594302992799193,0.01653680742059882,0.054592349029886855,0.05344554786557376,0.020293712227861138,0.001212133980875385,0.0031979050209824944
SIMI VALLEY,2580165.643417984,2729636.2790967436,0.11687877793293788,0.11687877793293788,0.10404075726704609,0.06523236415097011,0.06523236415097011,0.05862637139224636,0.07035164567069563,0.07012726675976266,0.01170713239499832,0.08104828869481617,0.006582329800926878,0.11199642589070558,0.08225962650492669,0.0513422259297901,0.015609509859997428,0.046901097113797086,0.0523070334720922,0.02364511263940261,0.0011817197242159905,0.003755027626479168
SOLANA BEACH,112776.0844299767,123316.05206920607,0.10192007914884327,0.10192007914884327,0.1202878116400884,0.024540738781481664,0.024540738781481664,0.04234232230076307,0.05081078676091555,0.06115204748930603,0.013521743445078949,0.09824247408555764,0.007551025297708902,0.1318311473307917,0.08952846870803943,0.044771205029577876,0.018028991260104932,0.033873857840610366,0.06423262344221237,0.025734680249350994,0.0016540037378937056,0.0040092652353880265
SOLEDAD,160716.96975046484,190617.2499609653,0.13757573147224633,0.13757573147224633,0.11300029252296218,0.03750296554799282,0.03750296554799282,0.04700155590473698,0.0564018670856844,0.08254543888334775,0.0075537728633341406,0.06050829235766897,0.00896479972710551,0.10363415825806077,0.1170360267443169,0.06043393345331771,0.010071697151112335,0.03760124472378967,0.04548024725426669,0.03364116753447988,0.0012729249871664683,0.00545067480816297
