Place,2010,2015,2020,2025,2030,2035,2040,2045,2050
VENTURA,0,-7659828.905639416,-15596829.879579598,-23742067.09681338,-31270010.602406237,-38148370.07822624,-43145833.09165778,-46761268.0892434,-49725036.37674631
VICTORVILLE,0,-26511.14178430848,-64385.5144930426,-112187.24267423619,-163315.61397807393,-212140.60792972334,-255009.39214283694,-292199.7269405117,-328186.78523353394
VILLA PARK,0,-9002.3945985545,-15116.699871570512,-19247.97867293394,-22950.750961947197,-26192.639046653436,-28774.667161647376,-30198.8313501651,-30901.480285399593
VISALIA,0,-124398.8464585247,-289292.7959669727,-491309.25866429077,-711135.7688075207,-909125.0366117561,-1089164.2426975952,-1261022.9630538302,-1430124.3875434333
VISTA,0,-11281.93619721313,-22500.115093823406,-31688.946873547975,-40851.48217665404,-49385.06640048209,-57125.8717927488,-64731.66826872772,-71990.85922284413
WALNUT,0,-32917.087970144115,-62372.54793061013,-89395.37320015137,-112837.37117353512,-132424.7152549565,-149489.92361745622,-162116.25781654124,-170311.95343327627
WALNUT CREEK,0,-132152.29247699305,-264990.92247827584,-397820.77885575755,-529483.8738283969,-668022.17003601,-804438.8266773385,-933924.8769541727,-1062138.7758113102
WASCO,0,-14994.692046942568,-44822.44800273003,-75768.39788674781,-107154.00102904192,-139366.61208659312,-172024.8537385443,-205057.028869324,-237130.86734459148
WATSONVILLE,0,-233939.87932476203,-425462.82755103963,-631729.368167354,-745720.9132303352,-935218.3292061992,-932552.4987198344,-974194.1545236022,-1028488.3506594491
WEST COVINA,0,-30959.50956029375,-58663.26168805617,-84079.04628825746,-106126.9716799797,-124549.46414989163,-140599.81183548924,-152475.2664426011,-160183.57139723958
WEST HILLS,0,-45406.68391258118,-92456.33717833075,-140740.40091238846,-185365.01995319745,-226139.13087838644,-255763.4995780806,-277195.3327092484,-294764.15452379175
WEST HOLLYWOOD,0,2544.260678779043,4820.969435972162,6909.650969689916,8721.576120506885,10235.548147376248,11554.576304830029,12530.511894750874,13163.989063419576
WEST SACRAMENTO,0,-38016.60358816304,-84461.398216828,-141298.9261358193,-191371.64627114637,-273465.6464389815,-312004.66305349325,-359270.5262239835,-398477.33388170716
WESTLAKE VILLAGE,0,-2906.497124126414,-5918.162801754312,-9008.843366877642,-11865.285370509373,-14475.251931389852,-16371.519347334222,-17743.380087893398,-18867.968126127904
WESTMINSTER,0,-14701.534023406915,-24686.635541251744,-31433.31039963453,-37480.23550996906,-42774.47493672499,-46991.115946423146,-49316.88614829653,-50464.37008869974
WHEATLAND,0,-15736.29833225548,-54390.33469512765,-95718.54531057476,-139162.80650071634,-185247.25332333977,-229160.70191232738,-269224.0305710065,-300506.23234894406
WHITE WATER,0,-8494.053804742378,-18701.433030990782,-30866.897731954523,-44122.61424567073,-56732.05439976093,-67398.33327968107,-76523.93330543117,-84948.11682843033
WHITTIER,0,-205165.56984320283,-388755.7541476602,-557183.7673243268,-703293.7281221191,-825377.924254783,-931742.1439675584,-1010439.7993086143,-1061522.1449803307
WILDOMAR,0,-4172.5413444521255,-9186.713543425081,-15162.757244646491,-21674.343609468255,-27868.475195054954,-33108.06730668509,-37590.82758597779,-41729.02977970528
WILLITS,0,-74.74597969086608,-267.55245123646455,-493.8296268909471,-667.3653317906137,-792.1296116143931,-873.2049839814717,-947.5921116487298,-1068.1989896485175
WILLOWS,0,15393.35304945946,39841.15479552196,63576.16652243264,85284.22823330958,104860.3285573883,122200.9223327543,138167.94686393254,154648.69649885496
WILMINGTON,0,-60598.97879278049,-114825.33768650066,-164573.29929064197,-207729.30533429614,-243788.8719877507,-275205.2875378627,-298449.9381111874,-313537.95632287645
WINCHESTER,0,-846.5484813349904,-1863.8519198887516,-3076.3052314773668,-4397.413008560921,-5654.113375473215,-6717.151411695813,-7626.639253308647,-8466.221243766835
WINDSOR,0,3432.212990624481,8064.371498630819,12732.12027838733,17023.33292327865,20914.926202348957,24441.207829794817,27659.390897401317,30667.26630206307
WINNETKA,0,-7140.226481011254,-13529.579717485816,-19391.255257141544,-24476.209962319583,-28725.01556301792,-32426.730434648693,-35165.586037958274,-36943.366453677765
WINTON,0,-140.6036313677323,-354.4103196645301,-619.654574373737,-891.8084634545521,-1184.1307891988545,-1465.8396543615818,-1740.6742072804627,-2006.911157221839
WOODLAKE,0,-3741.508152493232,-8700.937956670488,-14776.886807291012,-21388.462932249546,-27343.283657254564,-32758.229141919903,-37927.12589114625,-43013.09151032755
WOODLAND,0,-87196.91446205601,-193724.0494477434,-324088.6842402862,-438933.6755710026,-627225.9988295005,-715619.718801741,-824028.9708411852,-913953.6306219564
WOODLAND HILLS,0,-45596.93303013104,-86398.79999386473,-123830.96782052703,-156302.95437967335,-183435.45242067473,-207074.274044713,-224564.34257872077,-235917.06590999104
YORBA LINDA,0,-228053.44759838702,-382944.3506068145,-487600.1440426186,-581400.9076093619,-663526.1873312797,-728935.5378465427,-765013.2684135828,-782813.183349414
YOUNTVILLE,0,1131.596893897673,2226.3368206874293,3348.9249769515372,4500.769553169717,5408.684394582189,6157.2272530444025,6738.725802330635,7256.238981280301
YREKA,0,260.04817974049365,817.717086031771,1204.7797079835145,1361.228995029931,1335.9809293213184,973.4943983925041,406.88055702034035,-67.58689971012063
YUBA CITY,0,-51099.53824537329,-182776.60466820374,-315492.4910741134,-455711.6473200406,-609992.9637518302,-768633.8220233191,-912450.6890807839,-1064732.3371863426
YUCAIPA,0,-20104.85935018363,-48827.08395531948,-85077.76935184852,-123851.2355174619,-160877.9209489707,-193387.68423888378,-221591.1670379492,-248882.13919933746
YUCCA VALLEY,0,-458.8598680513023,-1114.3971807512135,-1941.7591336495825,-2826.700857605407,-3671.774177649255,-4413.7562261747225,-5057.454808563212,-5680.326943096203
