Place,2010,2015,2020,2025,2030,2035,2040,2045,2050
WILLOWS,0,4554.5907891491515,11788.185321521538,18810.845821469702,25233.645394884225,31025.748825886403,36156.406354595005,40880.63698803264,45756.85799259861
WILMINGTON,0,-12510.18911195395,-23704.793967104517,-33974.86972938769,-42884.073881184915,-50328.285715473,-56813.95536297001,-61612.62640590407,-64727.424824190326
WINCHESTER,0,-1103.0846763770096,-2428.669617198815,-4008.542227314814,-5729.9960160958,-7367.524299578508,-8752.703227009828,-9937.800483448547,-11031.807781651354
WINDSOR,0,626.7585781773669,1472.6413957703917,2325.0250650496164,3108.6571844557475,3819.3084415240737,4463.249932454462,5050.929395696672,5600.204586578271
WINNETKA,0,-5904.653421722236,-11188.36715219065,-16035.714731039014,-20240.747197476798,-23754.322156348033,-26815.477160408045,-29080.389783314895,-30550.535545445513
WINTON,0,-277.9717982008151,-700.6592791479197,-1225.037245679734,-1763.0692866864556,-2340.9786857646686,-2897.9056123930786,-3441.240794884303,-3967.578565562435
WOODLAKE,0,-1435.9284033278818,-3339.2797130792605,-5671.132928550054,-8208.556177693157,-10493.92287268024,-12572.093995192496,-14555.836575902882,-16507.751668183395
WOODLAND,0,-6073.832464264589,-13493.721740053501,-22574.11145669804,-30572.151750426856,-43686.87463871844,-49843.542320179404,-57394.1142436862,-63657.14680567803
WOODLAND HILLS,0,23030.258499817457,43638.669369451,62545.08832112211,78946.33248924208,92650.56757560465,104590.20103821927,113424.21154892468,119158.34197370475
YORBA LINDA,0,-93028.62511740508,-156212.43291285867,-198904.10523112444,-237167.72325379192,-270668.6426380379,-297350.7231622543,-312067.71181953955,-319328.7299453181
YOUNTVILLE,0,0,0,0,0,0,0,0,0
YREKA,0,12.656236316484865,39.797338893971755,58.63525259049493,66.24953769349668,65.02074769044702,47.37892580640619,19.80244288998074,-3.2893829367822036
YUBA CITY,0,2200.7873397299554,7872.600034476491,13589.091921219137,19631.10839148867,26277.2555986105,33111.24779597856,39307.020277339965,45867.621915540425
YUCAIPA,0,-2788.029890486505,-6771.0680715343915,-11798.111269512796,-17174.99992605322,-22309.654570083134,-26817.92760423827,-30729.02968689939,-34513.58989343548
YUCCA VALLEY,0,-799.9796781080513,-1942.84816586948,-3385.2769806622964,-4928.090472863769,-6401.397317962619,-7694.974092814431,-8817.202705392163,-9903.122317187037
