Place,2010,2015,2020,2025,2030,2035,2040,2045,2050
VENTURA,2267572.5219610594,2489798.170818102,2720069.0949985143,2956378.321966361,3174783.1428112094,3374337.1403430607,3519322.9293091036,3624214.0788567495,3710199.196406653
VICTORVILLE,1871164.8117476066,1876218.1784189618,1883440.4852245317,1892552.8632837445,1902302.6347830528,1911609.4913100684,1919781.0400956483,1926870.5899217003,1933730.7876271107
VILLA PARK,291615.6709068961,310190.42015113804,322806.47988311213,331330.682973879,338971.12064255256,345660.1674477808,350987.71993367845,353926.282252843,355376.13441286515
VISALIA,2003588.5324668146,2019230.0910261318,2040108.947517136,2065545.1488490035,2093258.7585423635,2118153.7987646786,2140792.293970588,2162409.545322909,2183679.2903905855
VISTA,1291669.77685375,1304340.822705854,1317062.4216479575,1327400.678875675,1337740.6223912814,1347343.460549643,1356055.5458298742,1364613.6695249518,1372782.1282195041
WALNUT,689582.9306995142,712727.3660665508,733438.7760256035,752439.1054223217,768922.7014132827,782694.8763300725,794693.7113218489,803571.6322233531,809334.3149449883
WALNUT CREEK,1292919.494469512,1350579.6190094147,1408564.5038319442,1466547.1458376148,1524078.7073922842,1584538.5333887506,1644072.3914637426,1700582.2660859257,1756537.452825121
WASCO,254060.4700222608,258770.3290732262,268157.56779575534,277882.1596534232,287749.6133580606,297867.69121410616,308125.80137091887,318502.28739342216,328577.65577562887
WATSONVILLE,742166.4814759644,769607.4914373104,792092.346590489,816305.919569469,829725.1959019687,851957.1673082289,851649.4942856849,856541.6433508907,862917.853118679
WEST COVINA,1017612.0499038806,1033987.6551566854,1048642.7535472442,1062086.4856728353,1073750.5986754075,1083495.0231314632,1091984.7462380838,1098266.4239997985,1102343.9486176386
WEST HILLS,532129.5145884125,538806.7461990817,545726.3264855803,552826.8766064378,559390.1178046903,565386.1568677824,569742.5880690297,572894.3717697876,575478.0863643727
WEST HOLLYWOOD,185605.56360320412,190662.93843291645,195188.95818584552,199340.87055224515,202943.18206373128,205952.61901735814,208574.5585219997,210514.57470369246,211773.86787680216
WEST SACRAMENTO,720273.292243854,727450.6466649928,736246.0601815017,746979.5724218271,756472.4324251416,771971.8815863874,779248.5758306413,788175.6785816017,795581.5582887535
WESTLAKE VILLAGE,318797.59761447215,320611.1791894089,322490.87485210446,324419.5070372979,326202.52709256334,327831.11139758315,329014.3689278076,329870.4740010715,330572.28834513284
WESTMINSTER,1256785.603831601,1288332.0567031535,1309760.18298769,1324237.695375582,1337216.0836411747,1348576.549872114,1357624.7305576461,1362615.7764249747,1365078.4704951306
WHEATLAND,124552.59531047811,135721.13586366965,163159.24436250582,192491.66802008875,223331.7285015626,256039.5407408682,287206.56808093603,315641.49769672344,337844.2140891663
WHITE WATER,10675.847873246481,27663.955482731235,48078.73436307918,72409.66893118415,98921.12981595412,124140.0113527971,145472.57050057428,163723.77460674098,180572.14576061416
WHITTIER,3404531.6022958923,3479445.6456324644,3546486.9629957033,3607987.9909419618,3661345.6571612014,3705923.6925590658,3744761.78847937,3773498.419945027,3792151.6323722987
WILDOMAR,308020.1114343925,310945.44185867393,314461.2519418894,318651.10841685155,323216.8975727186,327559.5736787191,331233.0339985376,334375.9415706181,337277.2838197433
WILLITS,103282.12966165542,103420.63129781776,103781.37544732743,104204.00078676162,104534.19539572515,104766.06889232328,104917.20678110782,105056.40263798326,105281.2286171047
WILLOWS,122764.243824378,127873.43037405216,135991.5850560568,143872.96224849997,151087.12722755945,157585.2429125538,163341.60840581922,168642.54201293743,174113.95282933902
WILMINGTON,758535.5694145906,771045.7585265446,782241.627322661,792512.0227340015,801422.9505144826,808867.2383703245,815352.993894221,820151.9158132283,823266.9683997696
WINCHESTER,173458.09908515762,174561.18376153463,175886.99177104305,177466.92079494524,179188.67878115072,180826.22048142157,182211.4145648896,183396.556097602,184490.60825310455
WINDSOR,197624.8489301489,198404.32652780134,199459.77868253214,200523.3570297397,201508.81304180223,202393.89148202722,203195.9206239017,203927.9433336013,204612.2044647578
WINNETKA,604840.3807458533,610745.0341675755,616029.8048885012,620877.4197788876,625083.8936568465,628597.5321899345,631658.7590094808,633923.8814314385,635394.2397457589
WINTON,82252.88735916305,82530.85915736387,82959.3088731964,83485.07386725314,84025.99131201135,84603.90759259675,85160.85984431382,85704.51014590709,86231.1306884203
WOODLAKE,115656.3663157267,117092.29471905458,119003.55185751614,121337.30808496868,123878.69012931408,126164.06626577971,128242.27213450018,130226.44706093988,132178.75011826117
WOODLAND,936784.016182867,953716.0615431118,974435.2799302455,999753.1776367243,1022102.877428057,1058666.0674629014,1075831.2281419944,1096886.481177558,1114352.7377230742
WOODLAND HILLS,1036339.678195267,1062353.6563215146,1085633.7005751333,1106989.9731142884,1125518.3359093461,1140998.110878473,1154484.6840761492,1164463.4982419992,1170940.8323557954
YORBA LINDA,1272809.5491923874,1369060.8422678532,1434435.1006643365,1478606.104568854,1518197.5021229896,1552859.0514112625,1580465.5584254854,1595692.6988141,1603205.5852610434
YOUNTVILLE,47385.358464610996,49134.399560806356,50827.53390922639,52563.72859348214,54347.4212261358,55751.13042623197,56908.481751502346,57807.631528334095,58607.88330329282
YREKA,112920.87959561158,113021.4855693806,113241.5335822566,113395.39793562586,113466.57064806149,113457.64162536153,113318.51584549635,113100.97363138324,112919.05750021758
YUBA CITY,1137008.217211797,1146903.042490365,1172439.9620780884,1198142.6993284104,1225350.8295417358,1255225.4392894679,1285944.604698958,1313797.2732073201,1343289.355568814
YUCAIPA,714396.1531665666,717260.761342827,721354.3901457428,726519.8110823687,732046.0079682156,737321.7670333469,741953.9490366443,745972.7130041284,749861.4625180464
YUCCA VALLEY,130160.43641015035,130960.4160882584,132103.52048753266,133546.00896404602,135089.1441673568,136562.46520169414,137856.05800516746,138978.33344315516,140064.30049483775
